"Essential";"Transcription factors";"Proteasome";"Conditional phenotypes";"PS00017";9;"G235496";"nucleus"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";9;"G235499";"transport vesicles"
"Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00017";9;"G235500";"nucleus"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00017";9;"G235502";"cytoplasm"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";9;"G235506";"cytoskeleton"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00190";9;"G235508";"nucleus"
"Essential";"Transcription factors";"Proteasome";"Conditional phenotypes";"PS00854";10;"G235510";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";10;"G235513";"nucleus"
"Essential";"Transcription factors";"Ribonucleoside-diphosphate reductase";"Cell cycle defects";"PS00368";10;"G235514";"cytoplasm"
"Essential";"Transcription factors";"Prenyltransferases";"Cell morphology and organelle mutants";"PS00904";10;"G235515";"cytoplasm"
"Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Conditional phenotypes";"PS00017";10;"G235516";"nucleus"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";10;"G235518";"vacuole"
"Essential";"Transcription factors";"Mitochondrial translocase complex";"Conditional phenotypes";"PS00017";10;"G235519";"mitochondria"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00017";10;"G235528";"cytoplasm"
"Essential";"Transcription factors";"Mitochondrial translocase complex";"Cell morphology and organelle mutants";"PS00213";10;"G235529";"mitochondria"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";10;"G235530";"vacuole"
"Essential";"Transcription factors";"Replication complexes";"Nucleic acid metabolism defects";"PS00017";10;"G235532";"nucleus"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00051";10;"G235535";"cytoplasm"
"Essential";"Transcription factors";"RNA processing complexes";"Conditional phenotypes";"PS00017";10;"G235539";"nucleus"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00017";10;"G235542";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Nucleic acid metabolism defects";"PS00017";10;"G235544";"nucleus"
"Essential";"Transcription factors";"Replication complexes";"Cell cycle defects";"PS00017";10;"G235546";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Conditional phenotypes";"PS00017";10;"G235550";"nucleus"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS00748";11;"G235558";"cytoskeleton"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS01159";11;"G235559";"nucleus"
"Essential";"Transcription factors";"Prenyltransferases";"Cell morphology and organelle mutants";"PS00904";11;"G235561";"cytoplasm"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Conditional phenotypes";"PS00387";11;"G235563";"nucleus"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";11;"G235564";"endosome"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00017";11;"G235566";"nucleus"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00017";11;"G235568";"nucleus"
"Essential";"Transcription factors";"Kinetochore protein complexes";"Cell cycle defects";"PS00867";11;"G235572";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00017";11;"G235573";"nucleus"
"Non-Essential";"Transcription factors";"Replication complexes";"Cell cycle defects";"PS00841";11;"G235574";"nucleus"
"Non-Essential";"Transcription factors";"Assembly complexes";"Cell morphology and organelle mutants";"PS00017";11;"G235575";"ER"
"Non-Essential";"Transcription factors";"Respiration chain complexes";"Cell morphology and organelle mutants";"PS01000";11;"G235578";"mitochondria"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00017";11;"G235579";"mitochondria"
"Non-Essential";"Transcription factors";"Respiration chain complexes";"Auxotrophies, carbon and";"PS00504";11;"G235580";"mitochondria"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS01168";11;"G235581";"cytoplasm"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00294";11;"G235586";"golgi"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";11;"G235592";"cytoskeleton"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";11;"G235597";"golgi"
"Non-Essential";"Transcription factors";"Respiration chain complexes";"Auxotrophies, carbon and";"PS00197";12;"G235603";"mitochondria"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Auxotrophies, carbon and";"PS00017";12;"G235606";"endosome"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235607";"golgi"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";12;"G235610";"cytoskeleton"
"Non-Essential";"Transcription factors";"Translation complexes";"Auxotrophies, carbon and";"PS00017";12;"G235615";"mitochondria"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235616";"ER"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235617";"vacuole"
"Essential";"Transcription factors";"Replication complexes";"Cell cycle defects";"PS00013";12;"G235619";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235620";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235621";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235624";"nucleus"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235625";"vacuole"
"Essential";"Transcription factors";"Exocyst complex";"Cell morphology and organelle mutants";"PS00017";12;"G235626";"cytoplasm"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00989";12;"G235627";"transport vesicles"
"Essential";"Transcription factors";"Cytoskeleton";"Cell cycle defects";"PS00017";12;"G235628";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";12;"G235629";"nucleus"
"Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS01077";12;"G235630";"cytoplasm"
"Essential";"Transcription factors";"RNA processing complexes";"Conditional phenotypes";"PS00017";12;"G235631";"nucleus"
"Non-Essential";"Transcription factors";"Gim complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235632";"cytoplasm"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235634";"transport vesicles"
"Non-Essential";"Transcription factors";"Replication complexes";"Nucleic acid metabolism defects";"PS00017";12;"G235636";"nucleus"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00961";12;"G235637";"cytoplasm"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235639";"nucleus"
"Non-Essential";"Transcription factors";"delta3-cis-delta2-trans-enoyl-CoA isomerase";"Cell morphology and organelle mutants";"PS00017";12;"G235640";"peroxisome"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS00017";12;"G235648";"cytoskeleton"
"Essential";"Transcription factors";"RSC complex (Remodel the structure of chromatin)";"Cell cycle defects";"PS00017";12;"G235649";"nucleus"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00017";12;"G235652";"nucleus"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS00017";12;"G235653";"cytoskeleton"
"Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00017";12;"G235654";"cytoplasm"
"Non-Essential";"Transcription factors";"Glucan synthases";"Cell morphology and organelle mutants";"PS00017";12;"G235655";"plasma membrane"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Auxotrophies, carbon and";"PS00017";12;"G235664";"cytoplasm"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS00678";12;"G235667";"cytoskeleton"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235672";"transport vesicles"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Nucleic acid metabolism defects";"PS00017";13;"G235677";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";13;"G235680";"nucleus"
"Non-Essential";"Transcription factors";"Translocon";"Cell morphology and organelle mutants";"PS00017";13;"G235681";"ER"
"Essential";"Transcription factors";"Replication complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235683";"nucleus"
"Non-Essential";"Transcription factors";"Gim complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235687";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Nucleic acid metabolism defects";"PS00017";13;"G235688";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";13;"G235689";"nucleus"
"Non-Essential";"Transcription factors";"Alpha, alpha-trehalose-phosphate synthase";"Cell morphology and organelle mutants";"PS00017";13;"G235690";"cytoplasm"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00017";13;"G235692";"nucleus"
"Essential";"Transcription factors";"Cytoskeleton";"Cell cycle defects";"PS00017";13;"G235693";"cytoskeleton"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00152";13;"G235697";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235699";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235701";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Mating and sporulation defects";"PS00017";13;"G235703";"ER"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Conditional phenotypes";"PS00017";13;"G235706";"nucleus"
"Non-Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235711";"nucleus"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell morphology and organelle mutants";"PS00017";13;"G235712";"nucleus"
"Essential";"Transcription factors";"Translation complexes";"Conditional phenotypes";"PS00678";13;"G235715";"cytoplasm"
"Essential";"Transcription factors";"Translocon";"Cell morphology and organelle mutants";"PS00017";13;"G235716";"ER"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";13;"G235717";"nucleus"
"Essential";"Transcription factors";"Kinetochore protein complexes";"Cell cycle defects";"PS00463";13;"G235718";"nucleus"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235723";"transport vesicles"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";13;"G235724";"cytoskeleton"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Nucleic acid metabolism defects";"PS00179";13;"G235725";"nucleus"
"Essential";"Transcription factors";"Mitochondrial translocase complex";"Cell morphology and organelle mutants";"PS00017";13;"G235726";"mitochondria"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235728";"golgi"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";13;"G235729";"nucleus"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235733";"vacuole"
"Essential";"Transcription factors";"Histone acetyltransferase complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235735";"nucleus"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235737";"cytoplasm"
"Non-Essential";"Transcription factors";"Alpha, alpha-trehalose-phosphate synthase";"Cell morphology and organelle mutants";"PS00213";13;"G235741";"cytoplasm"
"Ambiguous-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";13;"G235744";"nucleus"
"Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00017";13;"G235749";"cytoplasm"
"Essential";"Transcription factors";"Proteasome";"Cell morphology and organelle mutants";"PS00388";13;"G235750";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";14;"G235754";"nucleus"
"Essential";"Transcription factors";"Translation complexes";"Conditional phenotypes";"PS00017";14;"G235756";"cytoplasm"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00783";14;"G235758";"cytoplasm"
"Non-Essential";"Transcription factors";"Mitochondrial translocase complex";"Cell morphology and organelle mutants";"PS00017";14;"G235759";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Nucleic acid metabolism defects";"PS00058";14;"G235762";"nucleus"
"Essential";"Transcription factors";"Replication complexes";"Nucleic acid metabolism defects";"PS00177";14;"G235763";"nucleus"
"Non-Essential";"Transcription factors";"Mitochondrial translocase complex";"Cell morphology and organelle mutants";"PS00017";14;"G235765";"mitochondria"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";14;"G235766";"cytoskeleton"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS01088";14;"G235769";"cytoskeleton"
"Essential";"Transcription factors";"Anaphase promoting complex (APC)";"Cell cycle defects";"PS00066";14;"G235772";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";14;"G235776";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";14;"G235780";"nucleus"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS00017";14;"G235781";"cytoskeleton"
"Essential";"Transcription factors";"Translation complexes";"Sensitivity to antibiotics";"PS01118";14;"G235782";"cytoplasm"
"Essential";"Transcription factors";"Replication complexes";"Conditional phenotypes";"PS00017";14;"G235785";"nucleus"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";14;"G235788";"transport vesicles"
"Essential";"Transcription factors";"Replication complexes";"Conditional phenotypes";"PS00017";14;"G235793";"nucleus"
"Essential";"Transcription factors";"Mitochondrial translocase complex";"Cell morphology and organelle mutants";"PS00017";14;"G235796";"mitochondria"
"Non-Essential";"Transcription factors";"RNA processing complexes";"Auxotrophies, carbon and";"PS00017";14;"G235801";"nucleus"
"Non-Essential";"Transcription factors";"Histone deacetylase complexes";"Cell cycle defects";"PS00017";15;"G235802";"nucleus"
"Non-Essential";"Transcription factors";"Replication complexes";"Cell cycle defects";"PS00176";15;"G235803";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";15;"G235809";"cytoskeleton"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Nucleic acid metabolism defects";"PS00017";15;"G235810";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00030";15;"G235815";"nucleus"
"Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00050";15;"G235816";"cytoplasm"
"Essential";"Transcription factors";"Translation complexes";"Mating and sporulation defects";"PS00152";15;"G235817";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";15;"G235819";"nucleus"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00914";15;"G235820";"vacuole"
"Non-Essential";"Transcription factors";"Mitochondrial translocase complex";"Cell morphology and organelle mutants";"PS00017";15;"G235821";"mitochondria"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00343";15;"G235826";"cytoplasm"
"Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";15;"G235827";"ER"
"Non-Essential";"Transcription factors";"Translocon";"Cell morphology and organelle mutants";"PS00017";15;"G235828";"ER"
"Non-Essential";"Transcription factors";"Nuclear pore complex (NPC)";"Cell cycle defects";"PS00017";15;"G235830";"nucleus"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";15;"G235832";"vacuole"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";15;"G235833";"nucleus"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";15;"G235834";"golgi"
"Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS00414";15;"G235835";"cytoskeleton"
"Non-Essential";"Transcription factors";"Succinyl-CoA ligase";"Cell morphology and organelle mutants";"PS00399";15;"G235838";"mitochondria"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";15;"G235842";"nucleus"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00961";15;"G235843";"cytoplasm"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell cycle defects";"PS00017";15;"G235844";"cytoskeleton"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";15;"G235846";"nucleus"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";15;"G235853";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00018";15;"G235854";"cytoskeleton"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell morphology and organelle mutants";"PS00017";15;"G235856";"cytoskeleton"
"Non-Essential";"Transcription factors";"Arginine-specific carbamoylphosphate synthase";"Cell morphology and organelle mutants";"PS00442";15;"G235859";"cytoplasm"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00417";15;"G235862";"transport vesicles"
"Non-Essential";"Transcription factors";"RNA processing complexes";"Auxotrophies, carbon and";"PS00017";15;"G235863";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00402";15;"G235865";"nucleus"
"Essential";"Transcription factors";"Translation complexes";"Cell cycle defects";"PS00017";15;"G235866";"cytoplasm"
"Essential";"Transcription factors";"Proteasome";"Cell morphology and organelle mutants";"PS00388";15;"G235867";"nucleus"
"Non-Essential";"Transcription factors";"Histone acetyltransferase complexes";"Cell morphology and organelle mutants";"PS00017";16;"G235871";"cytoplasm"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00017";16;"G235872";"transport vesicles"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";16;"G235874";"nucleus"
"Non-Essential";"Transcription factors";"RNA processing complexes";"Auxotrophies, carbon and";"PS00017";16;"G235876";"mitochondria"
"Essential";"Transcription factors";"RNA processing complexes";"Cell morphology and organelle mutants";"PS00017";16;"G235881";"nucleus"
"Non-Essential";"Transcription factors";"Arginase";"Cell morphology and organelle mutants";"PS00147";16;"G235885";"cytoplasm"
"Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS00017";16;"G235889";"cytoplasm"
"Non-Essential";"Transcription factors";"Cytoskeleton";"Cell cycle defects";"PS00845";16;"G235892";"cytoskeleton"
"Non-Essential";"Transcription factors";"Translation complexes";"Cell morphology and organelle mutants";"PS01199";16;"G235897";"cytoplasm"
"Essential";"Transcription factors";"Fatty acid synthetase, cytoplasmic";"Cell morphology and organelle mutants";"PS00012";16;"G235899";"cytoplasm"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";16;"G235905";"cytoskeleton"
"Non-Essential";"Transcription factors";"Intracellular transport complexes";"Cell morphology and organelle mutants";"PS00990";16;"G235906";"transport vesicles"
"Essential";"Transcription factors";"Exocyst complex";"Cell morphology and organelle mutants";"PS00017";16;"G235912";"cytoplasm"
"Non-Essential";"Transcription factors";"RNA processing complexes";"Conditional phenotypes";"PS00017";16;"G235914";"nucleus"
"Non-Essential";"Transcription factors";"Mitochondrial translocase complex";"Auxotrophies, carbon and";"PS00017";16;"G235922";"mitochondria"
"Non-Essential";"Transcription factors";"Glucan synthases";"Cell morphology and organelle mutants";"PS00017";16;"G235924";"golgi"
"Non-Essential";"Transcription factors";"Translation complexes";"Conditional phenotypes";"PS00030";16;"G235926";"cytoplasm"
"Essential";"Transcription factors";"RNA processing complexes";"Conditional phenotypes";"PS00678";16;"G235930";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Conditional phenotypes";"PS00017";7;"G235972";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";1;"G235995";"ER"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00444";2;"G235998";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";15;"G236022";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00815";14;"G236045";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00600";12;"G236047";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";4;"G236063";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";12;"G236068";"peroxisome"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";10;"G236081";"extracellular"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Conditional phenotypes";"PS00017";10;"G236084";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";7;"G236085";"extracellular"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";16;"G236096";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";14;"G236111";"cytoskeleton"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Stress response defects";"PS00929";10;"G236116";"cell wall"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00014";15;"G236121";"ER"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";10;"G236147";"golgi"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00059";13;"G236152";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00017";11;"G236154";"golgi"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Conditional phenotypes";"PS00975";12;"G236161";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Nucleic acid metabolism defects";"PS00466";7;"G236167";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";11;"G236176";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00324";9;"G236194";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Conditional phenotypes";"PS00059";15;"G236206";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";2;"G236210";"golgi"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";7;"G236244";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00957";15;"G236268";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00017";2;"G236280";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";2;"G236325";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00017";12;"G236336";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";5;"G236351";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";16;"G236356";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";11;"G236363";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00018";14;"G236399";"cytoskeleton"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";4;"G236406";"golgi"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00017";5;"G236456";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";12;"G236462";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";3;"G236479";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";7;"G236496";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell cycle defects";"PS00017";4;"G236506";"cytoplasm"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";7;"G236509";"nucleus"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";4;"G236546";"nucleus"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";9;"G236576";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Mating and sporulation defects";"PS00017";4;"G236578";"cytoskeleton"
"Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Auxotrophies, carbon and";"PS00017";7;"G236589";"mitochondria"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00957";4;"G236607";"cytoplasm"
"Non-Essential";"Transcription factors";"Transcription complexes/Transcriptosome";"Cell morphology and organelle mutants";"PS00017";3;"G236626";"cytoplasm"
